"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00935345428717884,0.286929697066367,0.105,0.077,1,"PTRH1"
0.00942785841761986,-0.518654920578832,0.235,0.265,1,"TENM4"
0.00966412017980841,0.255742335974904,0.127,0.098,1,"RETREG3"
0.00979396187583491,0.289703928584641,0.187,0.154,1,"RNF14"
0.00979427696964197,0.30582740635354,0.112,0.085,1,"GSTZ1"
0.0101960490363288,0.305561338204966,0.137,0.108,1,"PYGL"
0.0104629411548911,0.31693372516176,0.142,0.112,1,"ENTREP3"
0.0110902561792052,0.26978791247361,0.153,0.122,1,"TCEA3"
0.0112279898705301,-0.346536923153987,0.43,0.457,1,"ENHO"
0.0113833562237536,0.342939504046256,0.102,0.076,1,"ABCC10"
0.0114801743029093,-0.562709503619096,0.31,0.333,1,"PPP1R15A"
0.0115304321389296,-0.313755591052306,0.437,0.463,1,"CDK17"
0.0116087671664156,0.254552465534984,0.122,0.094,1,"ASB16-AS1"
0.0116506378394025,0.335281127780037,0.194,0.159,1,"CLN5"
0.0117815133068269,0.253861658304,0.23,0.195,1,"CD163"
0.0119275823381862,0.256655187004476,0.204,0.17,1,"ANKRD37"
0.0119660639749413,0.42481552447358,0.102,0.078,1,"CATSPER1"
0.0119789552021922,0.32642612593743,0.108,0.082,1,"KCTD15"
0.0120252926342722,-0.271237209117119,0.133,0.166,1,"HBEGF"
0.0121582057553894,0.289704479015351,0.114,0.087,1,"TMLHE-AS1"
0.0125391691777578,0.266270030242187,0.159,0.127,1,"EIF4ENIF1"
0.0125476868542511,0.406518510052562,0.114,0.088,1,"VNN2"
0.0126934653174235,0.331885570673565,0.142,0.111,1,"IRF1-AS1"
0.0129452243338128,-0.355250630174117,0.177,0.209,1,"COIL"
0.0130775616440163,0.391872293453768,0.103,0.077,1,"TMEM185A"
0.013214760142274,0.278178479637391,0.166,0.133,1,"RGP1"
0.0137583842124272,0.343761686479668,0.107,0.081,1,"WARS2-AS1"
0.0138117939225081,0.336102514402072,0.112,0.087,1,"SRRD"
0.0140429985923526,-0.401084231120221,0.139,0.169,1,"ELL2"
0.0141917519508807,0.260228378567784,0.2,0.166,1,"TBC1D7"
0.0141955704144614,0.262870101387447,0.111,0.086,1,"TSC22D1"
0.0143459805736818,0.258941378544896,0.158,0.127,1,"RMND1"
0.0145086417705815,-0.374311910987818,0.11,0.14,1,"ENC1"
0.0148101794247088,0.282510435913474,0.112,0.087,1,"PIGO"
0.0148659808786044,0.252495784103133,0.15,0.12,1,"CCR6"
0.0149183695253122,-0.36215283019818,0.127,0.157,1,"FURIN"
0.0149438109342471,0.253352920941102,0.105,0.08,1,"FAM185A"
0.0151788463187186,0.376512671599913,0.108,0.083,1,"IL17RC"
0.0152308144260021,0.270543925544643,0.125,0.098,1,"LANCL1"
0.0153282635110709,-0.331882616791357,0.338,0.367,1,"RBM33"
0.0155511103166104,-0.453469620613809,0.198,0.226,1,"CLCN6"
0.0155554377081632,0.294684180918955,0.113,0.088,1,"ZNF740"
0.0155607429154743,0.311258069502411,0.105,0.08,1,"ZNF268"
0.0164695676591517,0.289637589198497,0.213,0.18,1,"TMEM164"
0.0166163536769799,-0.331375552628596,0.261,0.296,1,"ICOSLG"
0.0167380696250503,0.289031895562835,0.137,0.109,1,"GNGT2"
0.0167554193451716,0.339297257357983,0.127,0.101,1,"CBR3-AS1"
0.0167657688468146,0.27438851766007,0.104,0.08,1,"ENSG00000289872"
0.0170323493361962,0.313029652939524,0.101,0.077,1,"PPP1R3D"
0.0170750657244934,0.264245776736565,0.148,0.119,1,"BLZF1"
0.0173685152043567,0.26166788052175,0.165,0.134,1,"LIPE-AS1"
0.0179998600364938,0.325587248825406,0.144,0.115,1,"RABEPK"
0.0180574070220055,-0.366083814386409,0.349,0.366,1,"ATF7IP2"
0.0180866232257743,0.264579733718169,0.121,0.095,1,"LRRC57"
0.0181403392829226,-0.497853234974437,0.225,0.252,1,"RBM38"
0.0185372139289886,-0.566809459402218,0.093,0.12,1,"RASA4B"
0.01865667397154,0.308611751883249,0.126,0.099,1,"TUT1"
0.0186680416644865,-0.270056939710909,0.429,0.46,1,"UST"
0.0197371255973093,0.25877754390492,0.118,0.092,1,"STAMBPL1"
0.0197484280319935,0.258379721225355,0.118,0.093,1,"TBCEL"
0.0202176236547698,0.309249103426774,0.108,0.085,1,"ASRGL1"
0.020226724679619,0.312962976072591,0.172,0.143,1,"CBR4"
0.0213111071545569,0.267791898995548,0.148,0.12,1,"LGALS3BP"
0.0216437655727997,0.303981208660245,0.103,0.08,1,"ZNF513"
0.0216805852872311,-0.888995833224961,0.193,0.224,1,"DUSP2"
0.021911345408804,0.33430448491018,0.15,0.124,1,"ALDH6A1"
0.022061380962714,-0.394496769039633,0.167,0.198,1,"RRP15"
0.0223104656478954,0.348725081371945,0.105,0.082,1,"MRPL20-AS1"
0.0225315096287381,0.258025909102033,0.11,0.086,1,"AP4B1"
0.0235229123394995,0.250081996253291,0.121,0.096,1,"ACOX3"
0.0235597622761423,0.3334458001488,0.115,0.091,1,"MAPK7"
0.0237892363385285,0.346822441409505,0.103,0.08,1,"CCDC117"
0.0244092313201246,0.342531961623091,0.114,0.09,1,"ADO"
0.0257901982833163,0.309799376102943,0.108,0.085,1,"MRC2"
0.0260118345796418,-0.268424196831661,0.579,0.587,1,"STK17A"
0.0260722087047822,-0.539009499226333,0.081,0.103,1,"ENSG00000289047"
0.0265864318504163,0.281088643715753,0.106,0.083,1,"A1BG-AS1"
0.0271468998171049,-0.458980021549156,0.214,0.244,1,"PRDM1"
0.0274560608130435,0.281556478419855,0.132,0.108,1,"METTL8"
0.0274618987983305,0.378321706711353,0.1,0.079,1,"PM20D2"
0.0281096629914491,0.251331565929196,0.177,0.148,1,"UTP4"
0.0289724618073921,0.28092752804521,0.1,0.078,1,"NEK4"
0.0290778211391245,-0.298895942630761,0.414,0.43,1,"MTHFD1L"
0.029843556126256,0.301775446232903,0.102,0.08,1,"ZFP62"
0.0310805090312984,0.362657523400418,0.133,0.109,1,"LINC01278"
